Temperature	Pressure	Property	Source	Model
0.333817	-0.701403	       CpM	   Unknown	LatticeGasRx
0.333248	-0.621242	       CpM	   Unknown	LatticeGasRx
0.332691	-0.541082	       CpM	   Unknown	LatticeGasRx
0.332665	-0.537806	       CpM	   Unknown	LatticeGasRx
0.332066	-0.460922	       CpM	   Unknown	LatticeGasRx
0.331488	-0.380762	       CpM	   Unknown	LatticeGasRx
0.330921	-0.300601	       CpM	   Unknown	LatticeGasRx
0.330862	-0.293043	       CpM	   Unknown	LatticeGasRx
0.330285	-0.220441	       CpM	   Unknown	LatticeGasRx
0.329698	-0.140281	       CpM	   Unknown	LatticeGasRx
0.329124	-0.060120	       CpM	   Unknown	LatticeGasRx
0.329058	-0.052029	       CpM	   Unknown	LatticeGasRx
0.328474	0.020040	       CpM	   Unknown	LatticeGasRx
0.327880	0.100200	       CpM	   Unknown	LatticeGasRx
0.327298	0.180361	       CpM	   Unknown	LatticeGasRx
0.327255	0.185493	       CpM	   Unknown	LatticeGasRx
0.326631	0.260521	       CpM	   Unknown	LatticeGasRx
0.326035	0.340681	       CpM	   Unknown	LatticeGasRx
0.325451	0.419498	       CpM	   Unknown	LatticeGasRx
0.325440	0.420842	       CpM	   Unknown	LatticeGasRx
0.324758	0.501002	       CpM	   Unknown	LatticeGasRx
0.324163	0.581162	       CpM	   Unknown	LatticeGasRx
0.323647	0.647983	       CpM	   Unknown	LatticeGasRx
0.323534	0.661323	       CpM	   Unknown	LatticeGasRx
0.322856	0.741483	       CpM	   Unknown	LatticeGasRx
0.322265	0.821643	       CpM	   Unknown	LatticeGasRx
0.321844	0.872997	       CpM	   Unknown	LatticeGasRx
0.321589	0.901804	       CpM	   Unknown	LatticeGasRx
0.320928	0.981964	       CpM	   Unknown	LatticeGasRx
0.320339	1.062124	       CpM	   Unknown	LatticeGasRx
0.320040	1.095386	       CpM	   Unknown	LatticeGasRx
0.319607	1.142285	       CpM	   Unknown	LatticeGasRx
0.318977	1.222445	       CpM	   Unknown	LatticeGasRx
0.318377	1.302605	       CpM	   Unknown	LatticeGasRx
0.318236	1.316144	       CpM	   Unknown	LatticeGasRx
0.317595	1.382766	       CpM	   Unknown	LatticeGasRx
0.317011	1.462926	       CpM	   Unknown	LatticeGasRx
0.316433	1.531902	       CpM	   Unknown	LatticeGasRx
0.316317	1.543086	       CpM	   Unknown	LatticeGasRx
0.315572	1.623246	       CpM	   Unknown	LatticeGasRx
0.315028	1.703407	       CpM	   Unknown	LatticeGasRx
0.314629	1.741090	       CpM	   Unknown	LatticeGasRx
0.314159	1.783567	       CpM	   Unknown	LatticeGasRx
0.313565	1.863727	       CpM	   Unknown	LatticeGasRx
0.312972	1.943888	       CpM	   Unknown	LatticeGasRx
0.312826	1.953263	       CpM	   Unknown	LatticeGasRx
0.312023	2.024048	       CpM	   Unknown	LatticeGasRx
0.311599	2.104208	       CpM	   Unknown	LatticeGasRx
0.311022	2.152638	       CpM	   Unknown	LatticeGasRx
0.310556	2.184369	       CpM	   Unknown	LatticeGasRx
0.310005	2.264529	       CpM	   Unknown	LatticeGasRx
0.309585	2.344689	       CpM	   Unknown	LatticeGasRx
0.309218	2.359041	       CpM	   Unknown	LatticeGasRx
0.308264	2.424850	       CpM	   Unknown	LatticeGasRx
